s,a,s',reward,case,amount
"O_SELECTED,5,2,5,2,1",O_CREATED,"O_CREATED,5,2,5,2,1",0.0,7912,20000.0
"O_CREATED,5,2,5,2,1",O_SENT,"O_SENT,5,2,6,2,1",0.0,7912,20000.0
"O_SENT,5,2,6,2,1",W_Call_after_offer,"W_Call_after_offer,6,2,6,2,1",-12.31,7912,20000.0
"W_Call_after_offer,6,2,6,2,1",O_CANCELLED,"O_CANCELLED,6,2,6,2,1",0.0,7912,20000.0
"O_CANCELLED,6,2,6,2,1",O_SELECTED,"O_SELECTED,6,2,6,2,1",0.0,7912,20000.0
"O_SELECTED,6,2,6,2,1",O_CREATED,"O_CREATED,6,2,6,2,1",0.0,7912,20000.0
"O_CREATED,6,2,6,2,1",O_SENT,"O_SENT,6,2,7,2,1",0.0,7912,20000.0
"O_SENT,6,2,7,2,1",W_Call_after_offer,"W_Call_after_offer,7,2,7,2,1",-6.66,7912,20000.0
"W_Call_after_offer,7,2,7,2,1",O_CANCELLED,"O_CANCELLED,7,2,7,2,1",0.0,7912,20000.0
"O_CANCELLED,7,2,7,2,1",O_SELECTED,"O_SELECTED,7,2,7,2,1",0.0,7912,20000.0
"O_SELECTED,7,2,7,2,1",O_CREATED,"O_CREATED,7,2,7,2,1",0.0,7912,20000.0
"O_CREATED,7,2,7,2,1",O_SENT,"O_SENT,7,2,8,2,1",0.0,7912,20000.0
"O_SENT,7,2,8,2,1",W_Call_after_offer,"W_Call_after_offer,8,2,8,2,1",-2.3,7912,20000.0
"W_Call_after_offer,8,2,8,2,1",O_ACCEPTED,"O_ACCEPTED,8,2,8,2,1",0.0,7912,20000.0
"O_ACCEPTED,8,2,8,2,1",A_APPROVED,"A_APPROVED,8,2,8,2,1",0.0,7912,20000.0
"A_APPROVED,8,2,8,2,1",A_REGISTERED,"A_REGISTERED,8,2,8,2,1",0.0,7912,20000.0
"A_REGISTERED,8,2,8,2,1",A_ACTIVATED,"A_ACTIVATED,8,2,8,2,1",0.0,7912,20000.0
"A_ACTIVATED,8,2,8,2,1",END,END,3000.0,7912,20000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7913,32000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7913,32000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7913,32000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-16.28,7913,32000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",O_DECLINED,"O_DECLINED,0,0,0,0,0",0.0,7913,32000.0
"O_DECLINED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7913,32000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7913,32000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7914,4000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7914,4000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7914,4000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-12.83,7914,4000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7914,4000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7914,4000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7914,4000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7914,4000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7914,4000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-5.11,7914,4000.0
"W_Call_after_offer,1,0,1,0,0",O_DECLINED,"O_DECLINED,1,0,1,0,0",0.0,7914,4000.0
"O_DECLINED,1,0,1,0,0",A_DECLINED,"A_DECLINED,1,0,1,0,0",0.0,7914,4000.0
"A_DECLINED,1,0,1,0,0",END,END,0.0,7914,4000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7915,41000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7915,41000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7915,41000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-7.49,7915,41000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7915,41000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7915,41000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7915,41000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7915,41000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7915,41000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-10.04,7915,41000.0
"W_Call_after_offer,1,0,1,0,0",O_SELECTED,"O_SELECTED,1,0,1,0,0",0.0,7915,41000.0
"O_SELECTED,1,0,1,0,0",O_CREATED,"O_CREATED,1,0,1,0,0",0.0,7915,41000.0
"O_CREATED,1,0,1,0,0",O_SENT,"O_SENT,1,0,2,0,0",0.0,7915,41000.0
"O_SENT,1,0,2,0,0",W_Call_after_offer,"W_Call_after_offer,2,0,2,0,0",-7.42,7915,41000.0
"W_Call_after_offer,2,0,2,0,0",O_SELECTED,"O_SELECTED,2,0,2,0,0",0.0,7915,41000.0
"O_SELECTED,2,0,2,0,0",O_CREATED,"O_CREATED,2,0,2,0,0",0.0,7915,41000.0
"O_CREATED,2,0,2,0,0",O_SENT,"O_SENT,2,0,3,0,0",0.0,7915,41000.0
"O_SENT,2,0,3,0,0",W_Call_after_offer,"W_Call_after_offer,3,0,3,0,0",-14.27,7915,41000.0
"W_Call_after_offer,3,0,3,0,0",O_SENT_BACK,"O_SENT_BACK,3,0,3,1,0",0.0,7915,41000.0
"O_SENT_BACK,3,0,3,1,0",W_Assess_application,"W_Assess_application,3,0,3,1,0",-24.32,7915,41000.0
"W_Assess_application,3,0,3,1,0",O_SELECTED,"O_SELECTED,3,0,3,1,0",0.0,7915,41000.0
"O_SELECTED,3,0,3,1,0",O_CREATED,"O_CREATED,3,0,3,1,0",0.0,7915,41000.0
"O_CREATED,3,0,3,1,0",O_SENT,"O_SENT,3,0,4,1,0",0.0,7915,41000.0
"O_SENT,3,0,4,1,0",W_Call_after_offer,"W_Call_after_offer,4,0,4,1,0",-3.8,7915,41000.0
"W_Call_after_offer,4,0,4,1,0",O_ACCEPTED,"O_ACCEPTED,4,0,4,1,0",0.0,7915,41000.0
"O_ACCEPTED,4,0,4,1,0",A_APPROVED,"A_APPROVED,4,0,4,1,0",0.0,7915,41000.0
"A_APPROVED,4,0,4,1,0",A_REGISTERED,"A_REGISTERED,4,0,4,1,0",0.0,7915,41000.0
"A_REGISTERED,4,0,4,1,0",A_ACTIVATED,"A_ACTIVATED,4,0,4,1,0",0.0,7915,41000.0
"A_ACTIVATED,4,0,4,1,0",END,END,6150.0,7915,41000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7916,20000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7916,20000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7916,20000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7916,20000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7917,7000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7917,7000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7917,7000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-8.71,7917,7000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7917,7000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7917,7000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7917,7000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7917,7000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7917,7000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-10.02,7917,7000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,7917,7000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-2.22,7917,7000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-6.4,7917,7000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,7917,7000.0
"O_SELECTED,1,1,1,1,0",O_CREATED,"O_CREATED,1,1,1,1,0",0.0,7917,7000.0
"O_CREATED,1,1,1,1,0",O_SENT,"O_SENT,1,1,2,1,0",0.0,7917,7000.0
"O_SENT,1,1,2,1,0",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,0",-25.7,7917,7000.0
"W_Call_after_offer,2,1,2,1,0",O_SELECTED,"O_SELECTED,2,1,2,1,0",0.0,7917,7000.0
"O_SELECTED,2,1,2,1,0",O_CREATED,"O_CREATED,2,1,2,1,0",0.0,7917,7000.0
"O_CREATED,2,1,2,1,0",O_SENT,"O_SENT,2,1,3,1,0",0.0,7917,7000.0
"O_SENT,2,1,3,1,0",W_Call_after_offer,"W_Call_after_offer,3,1,3,1,0",-1.18,7917,7000.0
"W_Call_after_offer,3,1,3,1,0",O_SELECTED,"O_SELECTED,3,1,3,1,0",0.0,7917,7000.0
"O_SELECTED,3,1,3,1,0",O_CREATED,"O_CREATED,3,1,3,1,0",0.0,7917,7000.0
"O_CREATED,3,1,3,1,0",O_SENT,"O_SENT,3,1,4,1,0",0.0,7917,7000.0
"O_SENT,3,1,4,1,0",W_Call_after_offer,"W_Call_after_offer,4,1,4,1,0",-6.54,7917,7000.0
"W_Call_after_offer,4,1,4,1,0",O_SELECTED,"O_SELECTED,4,1,4,1,0",0.0,7917,7000.0
"O_SELECTED,4,1,4,1,0",O_CREATED,"O_CREATED,4,1,4,1,0",0.0,7917,7000.0
"O_CREATED,4,1,4,1,0",O_SENT,"O_SENT,4,1,5,1,0",0.0,7917,7000.0
"O_SENT,4,1,5,1,0",W_Call_after_offer,"W_Call_after_offer,5,1,5,1,0",-14.08,7917,7000.0
"W_Call_after_offer,5,1,5,1,0",O_SELECTED,"O_SELECTED,5,1,5,1,0",0.0,7917,7000.0
"O_SELECTED,5,1,5,1,0",O_CREATED,"O_CREATED,5,1,5,1,0",0.0,7917,7000.0
"O_CREATED,5,1,5,1,0",O_SENT,"O_SENT,5,1,6,1,0",0.0,7917,7000.0
"O_SENT,5,1,6,1,0",W_Call_after_offer,"W_Call_after_offer,6,1,6,1,0",-16.2,7917,7000.0
"W_Call_after_offer,6,1,6,1,0",O_CANCELLED,"O_CANCELLED,6,1,6,1,0",0.0,7917,7000.0
"O_CANCELLED,6,1,6,1,0",O_SELECTED,"O_SELECTED,6,1,6,1,0",0.0,7917,7000.0
"O_SELECTED,6,1,6,1,0",O_CREATED,"O_CREATED,6,1,6,1,0",0.0,7917,7000.0
"O_CREATED,6,1,6,1,0",O_SENT,"O_SENT,6,1,7,1,0",0.0,7917,7000.0
"O_SENT,6,1,7,1,0",W_Call_after_offer,"W_Call_after_offer,7,1,7,1,0",-10.19,7917,7000.0
"W_Call_after_offer,7,1,7,1,0",O_ACCEPTED,"O_ACCEPTED,7,1,7,1,0",0.0,7917,7000.0
"O_ACCEPTED,7,1,7,1,0",A_APPROVED,"A_APPROVED,7,1,7,1,0",0.0,7917,7000.0
"A_APPROVED,7,1,7,1,0",A_REGISTERED,"A_REGISTERED,7,1,7,1,0",0.0,7917,7000.0
"A_REGISTERED,7,1,7,1,0",A_ACTIVATED,"A_ACTIVATED,7,1,7,1,0",0.0,7917,7000.0
"A_ACTIVATED,7,1,7,1,0",END,END,1050.0,7917,7000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7918,27000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7918,27000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,7918,27000.0
"A_CANCELLED,0,0,0,0,0",END,END,0.0,7918,27000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7919,27000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7919,27000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7919,27000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7919,27000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,792,33000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,792,33000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-6.1,792,33000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_DECLINED,"A_DECLINED,0,0,0,0,1",0.0,792,33000.0
"A_DECLINED,0,0,0,0,1",END,END,0.0,792,33000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7920,11000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7920,11000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7920,11000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-3.23,7920,11000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,7920,11000.0
"A_CANCELLED,0,0,0,0,0",END,END,0.0,7920,11000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7921,19000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7921,19000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7921,19000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7921,19000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7922,3000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7922,3000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-8.31,7922,3000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7922,3000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-1.38,7922,3000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,7922,3000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,7922,3000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,7922,3000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,7922,3000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,7922,3000.0
"O_SENT,0,0,1,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,1",-4.0,7922,3000.0
"W_Call_after_offer,1,0,1,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,1",0.0,7922,3000.0
"O_SENT_BACK,1,0,1,1,1",W_Assess_application,"W_Assess_application,1,0,1,1,1",-33.28,7922,3000.0
"W_Assess_application,1,0,1,1,1",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,1",-16.77,7922,3000.0
"W_Call_missing_information,1,1,1,1,1",O_SELECTED,"O_SELECTED,1,1,1,1,1",0.0,7922,3000.0
"O_SELECTED,1,1,1,1,1",O_CREATED,"O_CREATED,1,1,1,1,1",0.0,7922,3000.0
"O_CREATED,1,1,1,1,1",O_SENT,"O_SENT,1,1,2,1,1",0.0,7922,3000.0
"O_SENT,1,1,2,1,1",W_Call_after_offer,"W_Call_after_offer,2,1,2,1,1",-0.77,7922,3000.0
"W_Call_after_offer,2,1,2,1,1",O_SENT_BACK,"O_SENT_BACK,2,1,2,2,1",0.0,7922,3000.0
"O_SENT_BACK,2,1,2,2,1",W_Assess_application,"W_Assess_application,2,1,2,2,1",-8.04,7922,3000.0
"W_Assess_application,2,1,2,2,1",W_Call_missing_information,"W_Call_missing_information,2,2,2,2,1",-8.04,7922,3000.0
"W_Call_missing_information,2,2,2,2,1",O_SELECTED,"O_SELECTED,2,2,2,2,1",0.0,7922,3000.0
"O_SELECTED,2,2,2,2,1",O_CREATED,"O_CREATED,2,2,2,2,1",0.0,7922,3000.0
"O_CREATED,2,2,2,2,1",O_SENT,"O_SENT,2,2,3,2,1",0.0,7922,3000.0
"O_SENT,2,2,3,2,1",W_Call_after_offer,"W_Call_after_offer,3,2,3,2,1",-1.95,7922,3000.0
"W_Call_after_offer,3,2,3,2,1",O_CANCELLED,"O_CANCELLED,3,2,3,2,1",0.0,7922,3000.0
"O_CANCELLED,3,2,3,2,1",O_DECLINED,"O_DECLINED,3,2,3,2,1",0.0,7922,3000.0
"O_DECLINED,3,2,3,2,1",A_DECLINED,"A_DECLINED,3,2,3,2,1",0.0,7922,3000.0
"A_DECLINED,3,2,3,2,1",END,END,0.0,7922,3000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7923,24000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7923,24000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,7923,24000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-3.64,7923,24000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,7923,24000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,7923,24000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,7923,24000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,7923,24000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,7923,24000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-3.17,7923,24000.0
"W_Call_after_offer,1,0,1,0,0",O_SELECTED,"O_SELECTED,1,0,1,0,0",0.0,7923,24000.0
"O_SELECTED,1,0,1,0,0",O_CREATED,"O_CREATED,1,0,1,0,0",0.0,7923,24000.0
"O_CREATED,1,0,1,0,0",O_SENT,"O_SENT,1,0,2,0,0",0.0,7923,24000.0
"O_SENT,1,0,2,0,0",W_Call_after_offer,"W_Call_after_offer,2,0,2,0,0",-10.72,7923,24000.0
"W_Call_after_offer,2,0,2,0,0",O_DECLINED,"O_DECLINED,2,0,2,0,0",0.0,7923,24000.0
"O_DECLINED,2,0,2,0,0",A_DECLINED,"A_DECLINED,2,0,2,0,0",0.0,7923,24000.0
"A_DECLINED,2,0,2,0,0",END,END,0.0,7923,24000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7924,14000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7924,14000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7924,14000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7924,14000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7925,14000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7925,14000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",W_Fix_incomplete_submission,"W_Fix_incomplete_submission,0,0,0,0,1",-3.21,7925,14000.0
"W_Fix_incomplete_submission,0,0,0,0,1",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,1",0.0,7925,14000.0
"A_PREACCEPTED,0,0,0,0,1",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,1",-12.28,7925,14000.0
"W_Complete_preaccepted_appl,0,0,0,0,1",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,1",0.0,7925,14000.0
"A_ACCEPTED,0,0,0,0,1",A_FINALIZED,"A_FINALIZED,0,0,0,0,1",0.0,7925,14000.0
"A_FINALIZED,0,0,0,0,1",O_SELECTED,"O_SELECTED,0,0,0,0,1",0.0,7925,14000.0
"O_SELECTED,0,0,0,0,1",O_CREATED,"O_CREATED,0,0,0,0,1",0.0,7925,14000.0
"O_CREATED,0,0,0,0,1",O_SENT,"O_SENT,0,0,1,0,1",0.0,7925,14000.0
"O_SENT,0,0,1,0,1",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,1",-13.25,7925,14000.0
"W_Call_after_offer,1,0,1,0,1",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,1",0.0,7925,14000.0
"O_SENT_BACK,1,0,1,1,1",W_Assess_application,"W_Assess_application,1,0,1,1,1",-50.77,7925,14000.0
"W_Assess_application,1,0,1,1,1",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,1",-20.72,7925,14000.0
"W_Call_missing_information,1,1,1,1,1",O_ACCEPTED,"O_ACCEPTED,1,1,1,1,1",0.0,7925,14000.0
"O_ACCEPTED,1,1,1,1,1",A_APPROVED,"A_APPROVED,1,1,1,1,1",0.0,7925,14000.0
"A_APPROVED,1,1,1,1,1",A_REGISTERED,"A_REGISTERED,1,1,1,1,1",0.0,7925,14000.0
"A_REGISTERED,1,1,1,1,1",A_ACTIVATED,"A_ACTIVATED,1,1,1,1,1",0.0,7925,14000.0
"A_ACTIVATED,1,1,1,1,1",END,END,2100.0,7925,14000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7926,14000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7926,14000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7926,14000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7926,14000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7927,5000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7927,5000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7927,5000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7927,5000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7928,12000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7928,12000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_DECLINED,"A_DECLINED,0,0,0,0,0",0.0,7928,12000.0
"A_DECLINED,0,0,0,0,0",END,END,0.0,7928,12000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,7929,12000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,7929,12000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_CANCELLED,"A_CANCELLED,0,0,0,0,0",0.0,7929,12000.0
"A_CANCELLED,0,0,0,0,0",END,END,0.0,7929,12000.0
START,A_SUBMITTED,"A_SUBMITTED,0,0,0,0,0",0.0,793,12000.0
"A_SUBMITTED,0,0,0,0,0",A_PARTLYSUBMITTED,"A_PARTLYSUBMITTED,0,0,0,0,0",0.0,793,12000.0
"A_PARTLYSUBMITTED,0,0,0,0,0",A_PREACCEPTED,"A_PREACCEPTED,0,0,0,0,0",0.0,793,12000.0
"A_PREACCEPTED,0,0,0,0,0",W_Complete_preaccepted_appl,"W_Complete_preaccepted_appl,0,0,0,0,0",-7.19,793,12000.0
"W_Complete_preaccepted_appl,0,0,0,0,0",A_ACCEPTED,"A_ACCEPTED,0,0,0,0,0",0.0,793,12000.0
"A_ACCEPTED,0,0,0,0,0",A_FINALIZED,"A_FINALIZED,0,0,0,0,0",0.0,793,12000.0
"A_FINALIZED,0,0,0,0,0",O_SELECTED,"O_SELECTED,0,0,0,0,0",0.0,793,12000.0
"O_SELECTED,0,0,0,0,0",O_CREATED,"O_CREATED,0,0,0,0,0",0.0,793,12000.0
"O_CREATED,0,0,0,0,0",O_SENT,"O_SENT,0,0,1,0,0",0.0,793,12000.0
"O_SENT,0,0,1,0,0",W_Call_after_offer,"W_Call_after_offer,1,0,1,0,0",-4.57,793,12000.0
"W_Call_after_offer,1,0,1,0,0",O_SENT_BACK,"O_SENT_BACK,1,0,1,1,0",0.0,793,12000.0
"O_SENT_BACK,1,0,1,1,0",W_Assess_application,"W_Assess_application,1,0,1,1,0",-15.65,793,12000.0
"W_Assess_application,1,0,1,1,0",W_Call_missing_information,"W_Call_missing_information,1,1,1,1,0",-17.06,793,12000.0
"W_Call_missing_information,1,1,1,1,0",O_SELECTED,"O_SELECTED,1,1,1,1,0",0.0,793,12000.0
